CustomerID,TotalOrders,TotalQuantity,TotalRevenue,AverageOrderValue,PurchaseFrequency,CustomerLifetimeValue,FirstPurchaseDate,LastPurchaseDate,CustomerLifeSpanDays,AverageDaysBetweenOrders,Country,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment,ChurnRisk
15469.0,3,287.0,874.25,20.33,0.0077,60.74,2010-09-27 10:09:00,2011-10-20 16:21:00,388,194.0,United Kingdom,50,3,874.25,4,3,3,433,1,Regular,Medium
14437.0,5,420.0,873.34,20.79,0.0229,103.79,2010-05-05 12:20:00,2010-12-09 09:27:00,218,54.5,United Kingdom,366,5,873.34,2,4,3,243,0,Lost,Very High
17361.0,5,380.0,871.79,15.29,0.008,76.69,2010-02-01 14:30:00,2011-10-21 15:43:00,627,156.75,United Kingdom,49,5,871.79,4,4,3,443,1,Regular,Medium
15224.0,5,443.0,871.36,24.9,0.0149,124.29,2010-01-15 16:14:00,2010-12-16 15:02:00,335,83.75,United Kingdom,358,5,871.36,2,4,3,243,0,Lost,Very High
13200.0,4,516.0,870.09,18.92,0.0374,75.71,2011-08-05 14:50:00,2011-11-20 15:35:00,107,35.67,United Kingdom,19,4,870.09,5,4,3,543,1,Regular,Low
17566.0,2,497.0,869.77,6.13,0.1176,12.26,2011-11-14 13:42:00,2011-12-01 19:54:00,17,17.0,United Kingdom,8,2,869.77,5,2,3,523,1,Regular,Low
14753.0,2,412.0,869.51,18.11,0.0054,36.48,2010-09-05 11:04:00,2011-09-13 14:50:00,373,373.0,United Kingdom,87,2,869.51,3,2,3,323,1,Regular,Medium
16948.0,7,2091.0,868.77,20.2,0.0135,141.26,2010-02-21 13:48:00,2011-07-24 12:46:00,518,86.33,United Kingdom,139,7,868.77,3,4,3,343,1,Regular,High
16357.0,4,389.0,868.37,18.48,0.0115,73.96,2010-11-23 18:52:00,2011-11-06 16:04:00,348,116.0,United Kingdom,33,4,868.37,4,4,3,443,1,Regular,Medium
17167.0,3,429.0,867.11,10.98,0.0455,32.97,2010-09-20 14:02:00,2010-11-25 10:05:00,66,33.0,United Kingdom,380,3,867.11,2,3,3,233,0,Lost,Very High
16567.0,2,996.0,865.6,24.73,0.0141,49.51,2011-01-07 09:31:00,2011-05-29 13:57:00,142,142.0,United Kingdom,194,2,865.6,2,2,3,223,1,Regular,Very High
13922.0,3,467.0,865.2,28.84,0.0259,86.65,2010-08-29 14:36:00,2010-12-23 10:38:00,116,58.0,United Kingdom,352,3,865.2,2,3,3,233,0,Lost,Very High
14600.0,2,487.0,865.17,16.02,0.0227,32.0,2010-11-11 15:56:00,2011-02-07 09:48:00,88,88.0,United Kingdom,306,2,865.17,2,2,3,223,0,Lost,Very High
12791.0,6,353.0,863.51,30.84,0.0239,185.01,2010-03-25 17:29:00,2010-12-01 11:27:00,251,50.2,Netherlands,374,6,863.51,2,4,3,243,0,Lost,Very High
16668.0,13,773.0,862.42,16.27,0.0211,211.47,2010-03-18 18:25:00,2011-11-24 17:43:00,616,51.33,United Kingdom,15,13,862.42,5,5,3,553,1,Regular,Low
12787.0,4,510.0,862.18,19.6,0.0099,78.39,2010-10-22 14:57:00,2011-11-30 08:44:00,404,134.67,Netherlands,10,4,862.18,5,4,3,543,1,Regular,Low
17358.0,5,430.0,861.01,5.9,0.0143,29.53,2010-02-24 16:42:00,2011-02-09 16:57:00,350,87.5,United Kingdom,303,5,861.01,2,4,3,243,0,Lost,Very High
12794.0,2,592.0,860.41,19.12,0.0444,38.2,2011-09-02 12:01:00,2011-10-17 14:54:00,45,45.0,Portugal,53,2,860.41,4,2,3,423,1,Regular,Medium
13339.0,1,326.0,860.12,15.93,,,2011-05-23 08:31:00,2011-05-23 08:31:00,0,,United Kingdom,201,1,860.12,2,1,3,213,1,Regular,Very High
14372.0,2,378.0,860.08,22.63,0.0128,45.19,2010-04-19 15:57:00,2010-09-22 16:17:00,156,156.0,United Kingdom,443,2,860.08,1,2,3,123,0,Lost,Very High
13891.0,3,476.0,859.21,8.68,0.0147,26.03,2010-05-06 16:02:00,2010-11-26 15:57:00,204,102.0,United Kingdom,378,3,859.21,2,3,3,233,0,Lost,Very High
12440.0,2,331.0,859.2,26.85,0.0078,53.4,2009-12-22 12:03:00,2010-09-03 13:11:00,255,255.0,Austria,462,2,859.2,1,2,3,123,0,Lost,Very High
15870.0,4,504.0,857.46,6.0,0.0097,24.09,2010-09-19 16:22:00,2011-11-07 10:58:00,414,138.0,United Kingdom,33,4,857.46,4,4,3,443,1,Regular,Medium
15287.0,5,1010.0,856.03,23.78,0.007,119.02,2009-12-02 12:13:00,2011-11-17 15:34:00,715,178.75,United Kingdom,22,5,856.03,4,4,3,443,1,Regular,Low
17161.0,1,537.0,856.01,16.46,,,2010-09-21 16:44:00,2010-09-21 16:44:00,0,,United Kingdom,444,1,856.01,1,1,3,113,0,Lost,Very High
15542.0,3,418.0,855.71,3.79,0.0133,11.34,2009-12-02 11:53:00,2010-07-15 13:32:00,225,112.5,United Kingdom,512,3,855.71,1,3,3,133,0,Lost,Very High
17064.0,3,316.0,855.45,14.02,0.0112,42.24,2011-01-16 16:10:00,2011-10-12 10:18:00,269,134.5,United Kingdom,59,3,855.45,3,3,3,333,1,Regular,Medium
12878.0,2,547.0,854.99,18.19,0.0667,36.4,2011-03-18 14:02:00,2011-04-17 13:07:00,30,30.0,United Kingdom,236,2,854.99,2,2,3,223,1,Regular,Very High
13945.0,2,413.0,854.15,16.75,0.0235,33.46,2010-08-17 09:59:00,2010-11-10 10:00:00,85,85.0,United Kingdom,395,2,854.15,2,2,3,223,0,Lost,Very High
14873.0,2,311.0,854.13,17.43,0.0047,34.65,2010-03-16 10:51:00,2011-05-13 13:52:00,423,423.0,United Kingdom,210,2,854.13,2,2,3,223,1,Regular,Very High
13991.0,6,995.0,852.88,10.4,0.0458,62.4,2011-07-19 12:58:00,2011-11-27 16:18:00,131,26.2,United Kingdom,12,6,852.88,5,4,3,543,1,Regular,Low
14686.0,5,457.0,852.53,3.89,0.0204,19.44,2010-02-18 18:29:00,2010-10-21 18:31:00,245,61.25,United Kingdom,414,5,852.53,1,4,3,143,0,Lost,Very High
15266.0,5,236.0,852.21,18.94,0.0138,94.88,2010-01-07 12:19:00,2011-01-05 13:40:00,363,90.75,United Kingdom,338,5,852.21,2,4,3,243,0,Lost,Very High
16070.0,2,457.0,852.15,25.82,0.2,51.64,2011-11-07 16:36:00,2011-11-17 15:50:00,10,10.0,United Kingdom,22,2,852.15,4,2,3,423,1,Regular,Low
12696.0,2,564.0,851.91,17.39,0.027,34.75,2010-07-19 10:02:00,2010-10-01 10:43:00,74,74.0,Finland,435,2,851.91,1,2,3,123,0,Lost,Very High
13479.0,4,716.0,851.37,16.06,0.0144,64.06,2010-08-19 16:18:00,2011-05-23 10:45:00,277,92.33,United Kingdom,201,4,851.37,2,4,3,243,1,Regular,Very High
16020.0,3,487.0,851.01,18.5,0.0612,55.48,2011-10-05 13:54:00,2011-11-23 11:18:00,49,24.5,United Kingdom,17,3,851.01,5,3,3,533,1,Regular,Low
18108.0,3,261.0,848.81,18.06,0.0062,54.08,2009-12-02 12:47:00,2011-03-30 13:56:00,483,241.5,United Kingdom,254,3,848.81,2,3,3,233,1,Regular,Very High
12713.0,1,508.0,848.55,22.33,,,2011-12-09 12:16:00,2011-12-09 12:16:00,0,,Germany,1,1,848.55,5,1,3,513,1,Regular,Low
15264.0,2,443.0,848.4,15.43,0.0043,30.92,2010-06-27 13:29:00,2011-10-06 13:49:00,466,466.0,United Kingdom,64,2,848.4,3,2,3,323,1,Regular,Medium
15784.0,2,381.0,848.33,19.73,0.0098,39.64,2010-02-05 14:42:00,2010-08-29 10:38:00,205,205.0,United Kingdom,468,2,848.33,1,2,3,123,0,Lost,Very High
14202.0,3,166.0,847.76,29.23,0.0123,87.37,2010-03-25 10:36:00,2010-11-23 17:13:00,243,121.5,United Kingdom,381,3,847.76,2,3,3,233,0,Lost,Very High
13221.0,2,244.0,847.41,12.84,0.0168,25.67,2010-12-15 13:24:00,2011-04-13 16:58:00,119,119.0,United Kingdom,240,2,847.41,2,2,3,223,1,Regular,Very High
13487.0,5,362.0,846.87,17.28,0.0074,86.57,2009-12-05 10:25:00,2011-10-13 12:07:00,677,169.25,United Kingdom,58,5,846.87,4,4,3,443,1,Regular,Medium
16877.0,6,458.0,846.62,5.43,0.0306,32.57,2011-05-15 16:13:00,2011-11-27 13:47:00,196,39.2,United Kingdom,12,6,846.62,5,4,3,543,1,Regular,Low
13970.0,2,469.0,846.55,65.12,0.0392,130.19,2010-09-28 11:53:00,2010-11-18 13:21:00,51,51.0,United Kingdom,386,2,846.55,2,2,3,223,0,Lost,Very High
14803.0,3,370.0,845.55,19.22,0.0231,57.72,2011-02-20 13:21:00,2011-06-30 13:58:00,130,65.0,United Kingdom,162,3,845.55,3,3,3,333,1,Regular,High
16500.0,9,386.0,843.91,24.82,0.0167,223.41,2010-06-14 14:54:00,2011-12-05 12:04:00,539,67.38,United Kingdom,5,9,843.91,5,5,3,553,1,Regular,Low
14922.0,2,376.0,843.74,16.87,0.0175,33.66,2010-07-20 09:45:00,2010-11-11 11:14:00,114,114.0,United Kingdom,394,2,843.74,2,2,3,223,0,Lost,Very High
16344.0,4,706.0,842.42,18.31,0.0078,72.84,2010-02-09 12:16:00,2011-07-04 15:50:00,510,170.0,United Kingdom,158,4,842.42,3,4,3,343,1,Regular,High
16846.0,3,517.0,842.41,17.92,0.0051,53.83,2010-03-10 12:03:00,2011-10-20 13:55:00,589,294.5,United Kingdom,50,3,842.41,4,3,3,433,1,Regular,Medium
17638.0,2,432.0,842.4,280.8,0.027,561.04,2009-12-18 09:58:00,2010-03-02 14:32:00,74,74.0,United Kingdom,647,2,842.4,1,2,3,123,0,Lost,Very High
16810.0,2,372.0,842.04,24.77,0.0088,49.7,2010-10-15 15:32:00,2011-05-31 15:32:00,228,228.0,United Kingdom,192,2,842.04,2,2,3,223,1,Regular,Very High
14862.0,2,772.0,841.2,17.53,0.0163,35.15,2011-07-14 11:20:00,2011-11-14 10:01:00,123,123.0,United Kingdom,26,2,841.2,4,2,3,423,1,Regular,Low
16798.0,3,205.0,841.16,4.98,0.0171,14.9,2009-12-10 19:35:00,2010-06-03 19:01:00,175,87.5,United Kingdom,554,3,841.16,1,3,3,133,0,Lost,Very High
12891.0,11,2325.0,840.5,76.41,0.0232,840.27,2010-02-18 14:32:00,2011-06-07 12:31:00,474,47.4,United Kingdom,186,11,840.5,3,5,3,353,1,Regular,Very High
13169.0,3,296.0,840.08,46.67,0.006,139.73,2010-05-26 15:58:00,2011-10-07 12:11:00,499,249.5,United Kingdom,64,3,840.08,3,3,3,333,1,Regular,Medium
14355.0,3,617.0,840.05,14.0,0.0115,42.18,2010-03-22 15:08:00,2010-12-09 12:16:00,262,131.0,United Kingdom,366,3,840.05,2,3,3,233,0,Lost,Very High
18247.0,3,335.0,839.73,22.7,0.0138,67.98,2010-03-18 15:52:00,2010-10-21 09:49:00,217,108.5,United Kingdom,415,3,839.73,1,3,3,133,0,Lost,Very High
15713.0,4,451.0,839.64,16.15,0.0069,64.63,2009-12-16 09:41:00,2011-07-19 13:34:00,580,193.33,United Kingdom,143,4,839.64,3,4,3,343,1,Regular,High
13940.0,4,516.0,839.14,17.13,0.0315,68.53,2011-07-18 16:05:00,2011-11-22 15:15:00,127,42.33,United Kingdom,17,4,839.14,5,4,3,543,1,Regular,Low
17332.0,5,794.0,838.27,8.82,0.0391,44.14,2010-02-21 14:41:00,2010-06-29 16:10:00,128,32.0,United Kingdom,528,5,838.27,1,4,3,143,0,Lost,Very High
14037.0,6,590.0,836.95,7.34,0.0108,44.08,2009-12-07 11:39:00,2011-06-16 13:57:00,556,111.2,United Kingdom,176,6,836.95,3,4,3,343,1,Regular,High
15832.0,1,465.0,836.79,15.5,,,2011-03-30 15:29:00,2011-03-30 15:29:00,0,,United Kingdom,254,1,836.79,2,1,3,213,0,Lost,Very High
14929.0,2,487.0,836.69,24.61,0.0051,48.82,2010-10-14 12:22:00,2011-11-07 17:21:00,389,389.0,United Kingdom,32,2,836.69,4,2,3,423,1,Regular,Medium
13795.0,4,1250.0,836.3,28.84,0.0161,115.62,2010-03-12 12:44:00,2010-11-16 17:25:00,249,83.0,United Kingdom,388,4,836.3,2,4,3,243,0,Lost,Very High
16747.0,2,583.0,836.06,19.91,0.0667,39.84,2011-10-03 10:18:00,2011-11-02 11:37:00,30,30.0,United Kingdom,38,2,836.06,4,2,3,423,1,Regular,Medium
13386.0,2,514.0,835.46,26.95,0.087,53.93,2010-09-28 13:09:00,2010-10-21 12:52:00,23,23.0,United Kingdom,414,2,835.46,1,2,3,123,0,Lost,Very High
16737.0,2,576.0,835.2,417.6,0.0038,831.53,2010-05-11 09:53:00,2011-10-17 13:03:00,524,524.0,United Kingdom,53,2,835.2,4,2,3,423,1,Regular,Medium
15190.0,1,790.0,834.44,20.86,,,2010-10-01 13:09:00,2010-10-01 13:09:00,0,,United Kingdom,434,1,834.44,1,1,3,113,0,Lost,Very High
16863.0,3,640.0,834.27,17.75,0.0079,53.01,2010-10-26 10:03:00,2011-11-08 15:26:00,378,189.0,United Kingdom,31,3,834.27,4,3,3,433,1,Regular,Medium
16644.0,2,826.0,833.78,13.45,0.0571,26.88,2011-05-11 12:53:00,2011-06-15 12:39:00,35,35.0,United Kingdom,178,2,833.78,3,2,3,323,1,Regular,High
12903.0,1,493.0,833.53,20.33,,,2010-10-07 12:39:00,2010-10-07 12:39:00,0,,United Kingdom,429,1,833.53,1,1,3,113,0,Lost,Very High
13175.0,2,423.0,831.45,18.08,0.0131,36.24,2009-12-04 12:11:00,2010-05-06 13:13:00,153,153.0,United Kingdom,582,2,831.45,1,2,3,123,0,Lost,Very High
15766.0,3,334.0,831.06,31.96,0.0049,96.78,2010-01-26 15:55:00,2011-10-06 17:03:00,618,309.0,United Kingdom,64,3,831.06,3,3,3,333,1,Regular,Medium
15759.0,7,523.0,830.93,48.88,0.0135,342.48,2009-12-02 10:08:00,2011-05-05 15:13:00,519,86.5,United Kingdom,218,7,830.93,2,4,3,243,1,Regular,Very High
16924.0,3,467.0,829.89,10.25,0.0476,30.74,2011-09-16 12:54:00,2011-11-18 12:53:00,63,31.5,United Kingdom,21,3,829.89,4,3,3,433,1,Regular,Low
14087.0,3,718.0,829.47,3.89,0.0041,11.69,2009-12-04 15:27:00,2011-12-07 12:41:00,733,366.5,United Kingdom,3,3,829.47,5,3,3,533,1,Regular,Low
14851.0,3,631.0,829.41,19.75,0.0049,58.74,2010-03-19 11:52:00,2011-11-16 14:20:00,607,303.5,United Kingdom,23,3,829.41,4,3,3,433,1,Regular,Low
12730.0,1,234.0,829.25,17.64,,,2010-07-06 12:19:00,2010-07-06 12:19:00,0,,Germany,522,1,829.25,1,1,3,113,0,Lost,Very High
12953.0,2,364.0,828.81,17.27,0.0039,34.55,2010-07-05 13:37:00,2011-11-30 09:24:00,513,513.0,United Kingdom,10,2,828.81,5,2,3,523,1,Regular,Low
15617.0,3,485.0,828.55,19.73,0.027,59.13,2010-07-20 13:16:00,2010-11-08 16:07:00,111,55.5,United Kingdom,396,3,828.55,2,3,3,233,0,Lost,Very High
17003.0,4,494.0,828.21,7.46,0.0227,29.8,2010-05-10 11:20:00,2010-11-02 13:15:00,176,58.67,United Kingdom,402,4,828.21,2,4,3,243,0,Lost,Very High
13681.0,4,360.0,827.83,14.52,0.029,58.11,2011-07-07 15:21:00,2011-11-22 11:13:00,138,46.0,United Kingdom,18,4,827.83,5,4,3,543,1,Regular,Low
17045.0,5,294.0,827.68,15.62,0.0158,77.99,2010-10-06 14:52:00,2011-08-18 17:09:00,316,79.0,United Kingdom,113,5,827.68,3,4,3,343,1,Regular,High
12792.0,2,394.0,827.01,17.6,0.0072,35.23,2010-06-23 10:49:00,2011-03-28 11:36:00,278,278.0,Portugal,257,2,827.01,2,2,3,223,0,Lost,Very High
12461.0,2,287.0,826.88,23.63,0.0333,47.21,2011-07-08 10:23:00,2011-09-06 16:57:00,60,60.0,Switzerland,94,2,826.88,3,2,3,323,1,Regular,High
12781.0,2,671.0,826.74,33.07,0.009,65.78,2011-02-28 08:43:00,2011-10-07 10:37:00,221,221.0,Czech Republic,64,2,826.74,3,2,3,323,1,Regular,Medium
16494.0,1,675.0,826.53,16.53,,,2011-02-16 12:49:00,2011-02-16 12:49:00,0,,United Kingdom,297,1,826.53,2,1,3,213,0,Lost,Very High
12427.0,3,533.0,825.8,26.64,0.0086,80.19,2010-12-03 10:44:00,2011-11-18 08:56:00,350,175.0,Germany,22,3,825.8,4,3,3,433,1,Regular,Low
17880.0,3,466.0,824.92,18.33,0.0082,55.01,2009-12-09 16:13:00,2010-12-10 10:21:00,366,183.0,United Kingdom,365,3,824.92,2,3,3,233,0,Lost,Very High
13513.0,3,364.0,824.59,20.61,0.0057,62.15,2010-02-22 16:36:00,2011-08-05 11:50:00,529,264.5,United Kingdom,127,3,824.59,3,3,3,333,1,Regular,High
15107.0,9,330.0,824.35,19.63,0.0643,176.71,2010-09-14 10:47:00,2011-02-01 14:46:00,140,17.5,United Kingdom,311,9,824.35,2,5,3,253,0,Lost,Very High
14260.0,3,544.0,824.28,16.16,0.039,48.53,2010-06-09 11:23:00,2010-08-25 14:55:00,77,38.5,United Kingdom,471,3,824.28,1,3,3,133,0,Lost,Very High
16264.0,2,616.0,823.53,13.07,0.25,26.14,2010-09-19 16:14:00,2010-09-27 15:00:00,8,8.0,United Kingdom,438,2,823.53,1,2,3,123,0,Lost,Very High
15137.0,2,596.0,823.4,24.22,0.0125,48.44,2010-01-28 15:45:00,2010-07-07 09:41:00,160,160.0,United Kingdom,521,2,823.4,1,2,3,123,0,Lost,Very High
14508.0,5,347.0,822.92,4.65,0.0097,23.36,2010-06-17 13:02:00,2011-11-17 19:48:00,518,129.5,United Kingdom,22,5,822.92,4,4,3,443,1,Regular,Low
15847.0,5,643.0,822.57,17.14,0.0083,85.78,2010-03-08 08:47:00,2011-11-01 14:41:00,603,150.75,United Kingdom,38,5,822.57,4,4,3,443,1,Regular,Medium
16164.0,3,433.0,822.48,24.19,0.12,72.57,2011-10-28 09:12:00,2011-11-22 15:04:00,25,12.5,United Kingdom,17,3,822.48,5,3,3,533,1,Regular,Low
16680.0,3,377.0,821.45,28.33,0.0061,84.85,2010-06-23 09:30:00,2011-10-27 17:35:00,491,245.5,United Kingdom,43,3,821.45,4,3,3,433,1,Regular,Medium
16246.0,2,336.0,821.35,9.33,0.0095,18.61,2010-02-08 12:32:00,2010-09-06 12:04:00,210,210.0,United Kingdom,460,2,821.35,1,2,3,123,0,Lost,Very High
13893.0,1,190.0,821.1,39.1,,,2011-02-15 11:30:00,2011-02-15 11:30:00,0,,United Kingdom,298,1,821.1,2,1,3,213,0,Lost,Very High
15314.0,3,750.0,820.45,16.41,0.0131,49.23,2010-10-07 15:41:00,2011-05-24 14:39:00,229,114.5,United Kingdom,199,3,820.45,2,3,3,233,1,Regular,Very High
16135.0,2,395.0,819.45,21.01,0.0062,41.81,2010-05-05 09:35:00,2011-03-22 12:30:00,321,321.0,United Kingdom,263,2,819.45,2,2,3,223,0,Lost,Very High
17683.0,3,781.0,819.01,17.8,0.0178,53.55,2010-06-03 17:15:00,2010-11-19 10:11:00,169,84.5,United Kingdom,386,3,819.01,2,3,3,233,0,Lost,Very High
16048.0,4,425.0,818.79,22.74,0.0227,90.85,2010-06-08 12:36:00,2010-12-01 15:28:00,176,58.67,United Kingdom,373,4,818.79,2,4,3,243,0,Lost,Very High
13612.0,1,444.0,818.29,16.37,,,2010-03-17 12:14:00,2010-03-17 12:14:00,0,,United Kingdom,633,1,818.29,1,1,3,113,0,Lost,Very High
15483.0,10,905.0,817.82,3.04,0.0191,30.37,2010-01-24 15:42:00,2011-07-01 13:07:00,523,58.11,United Kingdom,161,10,817.82,3,5,3,353,1,Regular,High
14890.0,3,636.0,817.25,14.34,0.0074,43.08,2010-02-18 09:00:00,2011-03-31 11:57:00,406,203.0,United Kingdom,254,3,817.25,2,3,3,233,1,Regular,Very High
16869.0,4,583.0,817.12,6.43,0.0261,25.68,2011-06-17 13:01:00,2011-11-17 12:02:00,153,51.0,United Kingdom,23,4,817.12,4,4,3,443,1,Regular,Low
15180.0,3,654.0,816.93,15.71,0.0135,47.08,2010-04-29 15:27:00,2010-12-07 14:57:00,222,111.0,United Kingdom,367,3,816.93,2,3,3,233,0,Lost,Very High
14872.0,3,662.0,816.6,18.99,0.02,56.97,2010-03-16 14:41:00,2010-08-13 12:34:00,150,75.0,United Kingdom,484,3,816.6,1,3,3,133,0,Lost,Very High
13514.0,4,288.0,815.9,38.85,0.0066,156.15,2010-01-26 15:11:00,2011-09-27 09:39:00,609,203.0,United Kingdom,74,4,815.9,3,4,3,343,1,Regular,Medium
15399.0,3,611.0,815.77,16.32,0.0385,49.01,2011-09-21 15:57:00,2011-12-08 13:04:00,78,39.0,United Kingdom,1,3,815.77,5,3,3,533,1,Regular,Low
14556.0,3,323.0,815.69,4.16,0.0326,12.48,2010-01-20 11:49:00,2010-04-22 14:57:00,92,46.0,United Kingdom,596,3,815.69,1,3,3,133,0,Lost,Very High
13811.0,3,68.0,814.5,62.65,0.0536,188.05,2011-04-14 18:40:00,2011-06-09 09:54:00,56,28.0,Germany,184,3,814.5,3,3,3,333,1,Regular,Very High
14624.0,6,645.0,814.07,15.96,0.011,96.03,2010-04-14 10:44:00,2011-10-13 13:44:00,547,109.4,United Kingdom,57,6,814.07,4,4,3,443,1,Regular,Medium
17869.0,7,491.0,813.64,10.17,0.0159,71.15,2010-06-10 13:47:00,2011-08-24 16:16:00,440,73.33,United Kingdom,107,7,813.64,3,4,3,343,1,Regular,High
16621.0,4,302.0,813.48,28.05,0.0177,112.21,2011-03-07 11:32:00,2011-10-19 11:38:00,226,75.33,United Kingdom,52,4,813.48,4,4,3,443,1,Regular,Medium
17194.0,3,420.0,812.5,13.32,0.0117,40.05,2010-06-27 13:16:00,2011-03-11 12:05:00,257,128.5,United Kingdom,274,3,812.5,2,3,3,233,0,Lost,Very High
16460.0,3,876.0,811.23,6.15,0.0566,18.45,2011-09-19 10:15:00,2011-11-11 13:46:00,53,26.5,United Kingdom,28,3,811.23,4,3,3,433,1,Regular,Low
16624.0,2,488.0,810.57,16.89,0.0171,33.79,2011-05-26 14:20:00,2011-09-20 12:39:00,117,117.0,United Kingdom,81,2,810.57,3,2,3,323,1,Regular,Medium
13045.0,3,405.0,808.92,17.98,0.0078,54.27,2010-08-10 13:02:00,2011-09-01 15:04:00,387,193.5,United Kingdom,99,3,808.92,3,3,3,333,1,Regular,High
15533.0,3,289.0,807.57,9.73,0.0429,29.22,2011-09-11 15:41:00,2011-11-20 15:35:00,70,35.0,United Kingdom,19,3,807.57,5,3,3,533,1,Regular,Low
17495.0,3,367.0,806.72,16.81,0.0078,50.22,2010-11-14 11:50:00,2011-12-02 12:08:00,383,191.5,United Kingdom,8,3,806.72,5,3,3,533,1,Regular,Low
12632.0,2,694.0,804.88,23.0,0.0455,46.05,2010-05-24 09:07:00,2010-07-07 09:39:00,44,44.0,Germany,521,2,804.88,1,2,3,123,0,Lost,Very High
13637.0,3,405.0,804.3,8.12,0.0172,24.3,2011-04-27 13:06:00,2011-10-18 13:32:00,174,87.0,United Kingdom,52,3,804.3,4,3,3,433,1,Regular,Medium
18248.0,2,511.0,804.02,17.11,0.0313,34.27,2011-06-06 13:18:00,2011-08-09 10:19:00,64,64.0,United Kingdom,123,2,804.02,3,2,3,323,1,Regular,High
16469.0,5,332.0,803.9,4.14,0.0102,20.73,2010-07-13 13:17:00,2011-11-16 12:25:00,491,122.75,United Kingdom,24,5,803.9,4,4,3,443,1,Regular,Low
15644.0,4,550.0,803.54,3.46,0.0421,13.84,2011-03-23 15:37:00,2011-06-26 14:54:00,95,31.67,United Kingdom,166,4,803.54,3,4,3,343,1,Regular,High
18265.0,2,311.0,801.51,17.42,0.0233,34.91,2011-07-04 15:26:00,2011-09-28 14:10:00,86,86.0,United Kingdom,72,2,801.51,3,2,3,323,1,Regular,Medium
16127.0,2,391.0,801.31,10.68,0.0029,21.28,2009-12-13 12:19:00,2011-10-31 13:58:00,687,687.0,United Kingdom,39,2,801.31,4,2,3,423,1,Regular,Medium
17114.0,8,215.0,801.12,6.51,0.0243,52.05,2011-01-09 11:39:00,2011-12-04 12:17:00,329,47.0,United Kingdom,6,8,801.12,5,5,3,553,1,Regular,Low
17023.0,3,530.0,800.18,16.33,0.0107,48.92,2010-01-11 15:09:00,2010-10-18 15:37:00,280,140.0,United Kingdom,417,3,800.18,1,3,3,133,0,Lost,Very High
13720.0,4,501.0,799.9,18.6,0.029,74.44,2011-03-30 09:17:00,2011-08-15 12:46:00,138,46.0,United Kingdom,117,4,799.9,3,4,3,343,1,Regular,High
13041.0,4,335.0,799.13,22.83,0.0288,91.39,2010-04-29 08:43:00,2010-09-15 11:44:00,139,46.33,United Kingdom,451,4,799.13,1,4,3,143,0,Lost,Very High
17251.0,3,377.0,798.98,10.24,0.0083,30.77,2009-12-15 10:36:00,2010-12-12 11:06:00,362,181.0,United Kingdom,363,3,798.98,2,3,3,233,0,Lost,Very High
16438.0,5,463.0,798.35,6.05,0.0649,30.23,2011-09-18 13:31:00,2011-12-04 10:51:00,77,19.25,United Kingdom,6,5,798.35,5,4,3,543,1,Regular,Low
15309.0,4,440.0,797.96,14.78,0.032,59.12,2009-12-04 13:01:00,2010-04-08 11:11:00,125,41.67,United Kingdom,611,4,797.96,1,4,3,143,0,Lost,Very High
13389.0,3,429.0,797.96,15.65,0.0136,47.04,2011-04-21 12:12:00,2011-11-28 14:01:00,221,110.5,United Kingdom,11,3,797.96,5,3,3,533,1,Regular,Low
17281.0,6,295.0,797.85,132.98,0.0201,799.2,2010-02-04 13:00:00,2010-11-30 18:05:00,299,59.8,United Kingdom,374,6,797.85,2,4,3,243,0,Lost,Very High
15637.0,5,651.0,797.59,19.45,0.0074,96.72,2009-12-15 17:54:00,2011-10-18 08:28:00,672,168.0,United Kingdom,53,5,797.59,4,4,3,443,1,Regular,Medium
16155.0,5,495.0,796.9,16.6,0.0316,82.88,2010-06-18 11:23:00,2010-11-23 12:03:00,158,39.5,United Kingdom,382,5,796.9,2,4,3,243,0,Lost,Very High
15304.0,9,112.0,796.4,33.18,0.0249,298.25,2010-10-14 10:24:00,2011-10-10 10:23:00,361,45.13,United Kingdom,61,9,796.4,3,5,3,353,1,Regular,Medium
15396.0,2,278.0,796.38,49.77,0.0042,98.46,2010-05-05 09:04:00,2011-08-19 10:56:00,471,471.0,United Kingdom,113,2,796.38,3,2,3,323,1,Regular,High
16952.0,5,343.0,795.83,9.15,0.0081,45.88,2009-12-11 13:52:00,2011-08-22 13:03:00,619,154.75,United Kingdom,109,5,795.83,3,4,3,343,1,Regular,High
18084.0,3,755.0,795.23,113.6,0.0081,342.3,2010-11-16 08:09:00,2011-11-23 13:57:00,372,186.0,United Kingdom,16,3,795.23,5,3,3,533,1,Regular,Low
13336.0,1,559.0,795.12,15.59,,,2011-09-23 14:05:00,2011-09-23 14:05:00,0,,United Kingdom,77,1,795.12,3,1,3,313,1,Regular,Medium
15831.0,3,1092.0,794.64,12.04,0.0113,36.19,2011-01-19 14:52:00,2011-10-12 13:14:00,266,133.0,United Kingdom,58,3,794.64,4,3,3,433,1,Regular,Medium
16961.0,3,482.0,794.56,15.28,0.0072,45.77,2010-06-25 14:36:00,2011-08-15 13:46:00,416,208.0,United Kingdom,116,3,794.56,3,3,3,333,1,Regular,High
17212.0,3,727.0,794.41,27.39,0.0129,82.33,2010-08-10 09:22:00,2011-03-31 19:42:00,233,116.5,United Kingdom,253,3,794.41,2,3,3,233,1,Regular,Very High
